X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
33.266723633000026,23.569885254000042,134667,2016-03-07T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"In the Sahara desert of Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Starvation Suffocation Excessive_physical_abuse Sexual_abuse,,
35.419921875000057,14.004882812000062,134668,2016-03-08T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Al Qadarif, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
40.30889892600004,6.760681152000075,134669,2016-03-08T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Near Bali (Bale), Ethiopia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
32.975524902000075,24.052307129000042,134670,2016-03-08T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Suffocation,,
34.008483887000068,17.70147705100004,134671,2016-03-12T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Atbara, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Starvation Excessive_physical_abuse Sexual_abuse,,
48.468322754000042,8.388916016000053,134672,2016-03-14T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Near Garowe (Garoowe), Somalia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,,
32.480712891000053,15.647705078000058,134673,2016-03-14T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Omdurman, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,,
31.124328613000046,22.127929687000062,134674,2016-03-14T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"In the Sahara desert near to Abusanbal (Abu Simbel), Egypt",,,,,Regional Mixed Migration Secretariat,,,,Excessive_physical_abuse Sexual_abuse,,
34.028686523000033,18.023925781000059,134675,2016-03-15T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"At the desert near Berber, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
45.00671386700003,10.431091309000067,134676,2016-03-17T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Berbera, Somalia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,,
36.157287598000039,12.954528809000067,134677,2016-03-17T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Metama , Ethiopia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
35.378723145000038,14.016113281000059,134678,2016-03-17T00:00:00.000Z,,North Africa,6,,Unknown,Horn of Africa (P),,"Al Qadarif, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
21.423278809000067,21.497070312000062,134679,2016-03-17T00:00:00.000Z,,North Africa,11,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
24.853881836000028,12.077087402000075,134680,2016-03-17T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Nyala, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
22.236328125000057,21.803527832000043,134681,2016-03-17T00:00:00.000Z,,North Africa,20,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
24.862121582000043,12.035522461000028,134682,2016-03-17T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Nyala, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
14.4375,26.98468017600004,134683,2016-03-17T00:00:00.000Z,,North Africa,5,,Unknown,Horn of Africa (P),,"Sabha, Libya",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
32.632080078000058,15.598693848000039,134684,2016-03-17T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Suffocation,,
22.697875977000024,22.027709961000028,134685,2016-03-17T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation,,
34.321289062000062,10.796875,134686,2016-03-17T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,Near the Southwest border with Sudan and Eritrea,,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
31.069274902000075,22.077087402000075,134687,2016-03-17T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"In the Sahara desert near Abusanbal (Abu Simbel), Egypt",,,,,Regional Mixed Migration Secretariat,,,,Starvation Suffocation Excessive_physical_abuse Sexual_abuse,,
32.412475586000028,23.931518555000025,134688,2016-03-17T00:00:00.000Z,,North Africa,6,,Unknown,Horn of Africa (P),,"In the Sahara desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
33.442504883000026,17.584472656000059,134689,2016-03-17T00:00:00.000Z,,North Africa,9,,Unknown,Horn of Africa (P),,"In the Sahara desert near to Atbara, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,,
25.136718750000057,20.697692871000072,134690,2016-03-19T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"At the Sudanese Libyan border, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
32.639709473000039,15.535888672000056,134691,2016-03-20T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
35.376708984000061,14.019470215000069,134692,2016-03-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Al Qadarif, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
33.178710937000062,30.794921875000057,134693,2016-03-20T00:00:00.000Z,,North Africa,5,,Unknown,Horn of Africa (P),,"Sinai desert, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Starvation Suffocation Excessive_physical_abuse,,
32.497680664000029,24.188476562000062,134694,2016-03-20T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
35.411071777000075,14.016906738000046,134695,2016-03-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Al Qadarif, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation,,
24.279907227000024,20.286071777000075,134696,2016-03-20T00:00:00.000Z,,North Africa,21,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation,,
24.877319336000028,11.985900879000042,134697,2016-03-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Nyala, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
14.411315918000071,26.987121582000043,134698,2016-03-20T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Sabha, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation,,
24.907287598000039,12.031494141000053,134699,2016-03-20T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Nyala, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
23.269104004000042,21.026306152000075,134700,2016-03-20T00:00:00.000Z,,North Africa,11,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
32.717285156000059,15.413085937000062,134701,2016-03-20T00:00:00.000Z,,North Africa,5,,Unknown,Horn of Africa (P),,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
36.147521973000039,12.958679199000073,134702,2016-03-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Gallabat, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
35.380126953000058,14.015075684000067,134703,2016-03-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Al Qadarif, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
23.928283691000047,20.368530273000033,134704,2016-03-20T00:00:00.000Z,,North Africa,10,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
20.195678711000028,30.240478516000053,134705,2016-03-20T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Ajdabiya, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation,,
36.150085449000073,12.960327148000033,134706,2016-03-20T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Gallabat, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
14.491699219000054,26.960876465000069,134707,2016-03-20T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Sabha, Libya",,,,,Regional Mixed Migration Secretariat,,,,Starvation,,
24.038085937000062,21.925903320000032,134708,2016-03-20T00:00:00.000Z,,North Africa,8,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
31.388305664000029,21.800476074000073,134709,2016-03-24T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Wadi Halfa in the desert, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
32.453674316000047,23.284912109000061,134710,2016-03-29T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Aswan desert, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
42.707702637000068,1.231689453000058,134711,2016-03-31T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Bu'aale, Somalia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
42.78210449200003,0.49108886700003,134712,2016-03-31T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Jilib , Somalia",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
33.958679199000073,19.063720703000058,134713,2016-04-08T00:00:00.000Z,,North Africa,5,,Unknown,Horn of Africa (P),,"In the Sahara desert, between Atbara, Sudan and Abu Simbel, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,,
32.684326172000056,23.811279297000056,134714,2016-04-08T00:00:00.000Z,,North Africa,7,,Unknown,Horn of Africa (P),,"In Sahara desert near Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,,
32.783325195000032,30.584106445000032,134715,2016-04-13T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Sinai, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
34.112487793000071,19.250488281000059,134716,2016-04-16T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"In Sahara desert, between Atbara, Sudan and Abu Simbel, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
33.255676270000038,19.737304687000062,134717,2016-04-16T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Abu Hamad, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
40.286926270000038,6.763671875000057,134718,2016-04-18T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Near Bale, Ethiopia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
47.307128906000059,8.214904785000044,134719,2016-04-18T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Near Las'anod, Somalia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Dehydration,,
32.555908203000058,15.48272705100004,134720,2016-04-18T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
39.221313477000081,-4.574707030999946,134721,2016-04-19T00:00:00.000Z,,Sub-Saharan Africa,1,,Unknown,Horn of Africa (P),,"Near Tanzania-Kenya border, Tanzania",,,,,Regional Mixed Migration Secretariat,,,,Other,,
30.158874512000068,18.444885254000042,134722,2016-04-19T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Ash Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
32.794311523000033,24.072326660000044,134723,2016-04-19T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,,
34.211486816000047,20.716674805000025,134724,2016-04-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"In the mountain cave, between Atbara, Sudan and Abu Simbel, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,,
31.459472656000059,29.550292969000054,134725,2016-04-20T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Banisute near to Cairo, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Sexual_abuse,,
31.371276855000076,21.799072266000053,134726,2016-04-20T00:00:00.000Z,,North Africa,5,,Unknown,Horn of Africa (P),,"Wadi Halfa, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident Other,,
33.237121582000043,19.536499023000033,134727,2016-04-20T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Near to Abu Hammad small town., Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,,
32.559875488000046,15.500671387000068,134728,2016-04-21T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
30.158874512000068,18.444885254000042,134729,2016-04-21T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Ash Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,,
32.899902344000054,24.088928223000039,134730,2016-04-21T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Harsh_weather_lack_of_adequate_shelter,,
30.158874512000068,18.444885254000042,134731,2016-04-21T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"Ash Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Harsh_weather_lack_of_adequate_shelter,,
32.720092773000033,24.280700684000067,134732,2016-04-21T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Aswan desert, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,,
24.087524414000029,21.705688477000024,134733,2016-05-13T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"At the Libyan Desert, after a three day drive from the Sudanese Border., Libya",,,,,Regional Mixed Migration Secretariat,,,,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,,
31.044677734000061,20.260681152000075,134734,2016-05-15T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"In the Sahara desert between Atbara and Aswan, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,,
33.237121582000043,19.536499023000033,134735,2016-05-15T00:00:00.000Z,,North Africa,6,,Unknown,Horn of Africa (P),,"Around Abu hamad at small village, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,,
32.990905762000068,24.112487793000071,134736,2016-05-15T00:00:00.000Z,,North Africa,2,,Unknown,Horn of Africa (P),,"At mountain cave in Sahara desert near to Aswan, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,,
42.122680664000029,9.312683105000076,134737,2016-05-18T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Near Harar, Ethiopia",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines,,
35.368713379000042,14.02429199200003,134738,2016-05-18T00:00:00.000Z,,Horn of Africa,2,,Unknown,Horn of Africa (P),,"Al Qadarif, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
21.856872559000067,23.311279297000056,134739,2016-05-19T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Kufra, Libya",,,,,Regional Mixed Migration Secretariat,,,,Excessive_physical_abuse,,
38.31671142600004,-9.234313964999956,134740,2016-05-19T00:00:00.000Z,,Sub-Saharan Africa,2,,Unknown,Horn of Africa (P),,"Lindi, Tanzania",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Starvation,,
33.320678711000028,19.535705566000047,134741,2016-05-19T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,"Abu Hamad, sudan",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,,
32.834899902000075,15.344299316000047,134742,2016-05-20T00:00:00.000Z,,North Africa,9,,Unknown,Horn of Africa (P),,"Nile river while crossing from shegeraib (shagarab) refugee camp to khartoum, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Other,,
25.175292969000054,20.989318848000039,134743,2016-05-21T00:00:00.000Z,,North Africa,3,,Unknown,Horn of Africa (P),,between Sudan and Egypt border in the desert,,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
32.895874023000033,24.870117187000062,134744,2016-05-21T00:00:00.000Z,,North Africa,5,,Unknown,Horn of Africa (P),,"Between Aswan and Luxor, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Other,,
31.371276855000076,21.799072266000053,134745,2016-05-22T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Wadi Halfa, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Vehicle_Accident,,
30.158874512000068,18.444885254000042,134746,2016-05-22T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Ash Shamaliyah, Sudan",,,,,Regional Mixed Migration Secretariat,,,,Harsh_weather_lack_of_adequate_shelter,,
32.720092773000033,24.280700684000067,134747,2016-05-22T00:00:00.000Z,,North Africa,1,,Unknown,Horn of Africa (P),,"Aswan desert, Egypt",,,,,Regional Mixed Migration Secretariat,,,,Sickness_and_lack_of_access_to_medicines Dehydration Vehicle_Accident,,
42.075683594000054,0.515075684000067,134748,2016-05-22T00:00:00.000Z,,Horn of Africa,1,,Unknown,Horn of Africa (P),,"Afmadow, Somalia",,,,,Regional Mixed Migration Secretariat,,,,Shot_or_Stabbed,,
